ticker_id,provider,date,net_flow_internal,net_flow_mstar,net_flow_bbg,net_flow_rel_diff_mstar,net_flow_rel_diff_bbg,num_flags_mstar,num_flags_bbg
COST,Charles Schwab,2024-10-12,151032426.67,149840318.54,158710497.52,0.0079,0.0508,1,1
COST,Charles Schwab,2024-10-15,-72489264.93,-73873794.2,-73747202.76,-0.0191,-0.0174,0,1
COST,Charles Schwab,2024-10-17,213990146.95,215177205.0,211597107.98,0.0055,0.0112,1,1
COST,Charles Schwab,2024-10-19,-208413349.81,-207241761.93,-206302546.77,-0.0056,-0.0101,1,1
COST,Charles Schwab,2024-10-24,-215749905.02,-215395948.61,-215905837.15,-0.0016,-0.0007,1,0
COST,Charles Schwab,2024-11-03,-195572925.65,-194267588.4,-195031317.02,-0.0067,-0.0028,0,1
COST,Charles Schwab,2024-11-05,184286479.05,175953567.98,188039652.53,0.0452,0.0204,1,0
COST,Charles Schwab,2024-11-11,-328371154.52,-328943071.81,-324276923.27,-0.0017,-0.0125,1,1
COST,Charles Schwab,2024-11-12,-282478552.72,-277937585.39,-279512797.29,-0.0161,-0.0105,1,1
COST,Charles Schwab,2024-11-23,-127845036.7,-123740312.78,-121569490.97,-0.0321,-0.0491,0,1
COST,Charles Schwab,2024-11-24,-241794973.85,-240036074.58,-236217841.77,-0.0073,-0.0231,1,1
COST,Charles Schwab,2024-11-25,-285506009.81,-284442611.05,-286205167.06,-0.0037,-0.0024,1,1
COST,Charles Schwab,2024-12-03,51253934.92,50325832.1,44180836.37,0.0181,0.138,0,2
COST,Charles Schwab,2024-12-04,-102434716.35,-106454467.33,-99466929.23,-0.0392,-0.029,1,1
COST,Charles Schwab,2024-12-05,174705370.09,174813048.91,173935142.0,0.0006,0.0044,1,1
COST,Charles Schwab,2024-12-08,-144270701.18,-144836448.41,-143309336.02,-0.0039,-0.0067,0,1
COST,Charles Schwab,2024-12-09,-142383326.65,-140301457.29,-138159107.84,-0.0146,-0.0297,0,1
COST,Charles Schwab,2024-12-13,-86175711.17,-86167436.11,-77778902.46,-0.0001,-0.0974,0,1
COST,Charles Schwab,2024-12-14,-113564988.5,-110555100.41,-109787471.64,-0.0265,-0.0333,1,1
COST,Charles Schwab,2024-12-16,-228883354.02,-227034102.84,-228715055.73,-0.0081,-0.0007,1,1
COST,Charles Schwab,2024-12-19,9826524.76,10788125.4,10805983.04,0.0979,0.0997,0,2
COST,Charles Schwab,2024-12-23,279446791.82,279186401.95,274138900.47,0.0009,0.019,0,1
COST,Charles Schwab,2024-12-26,105696134.06,107166569.68,110358252.63,0.0139,0.0441,1,1
COST,Charles Schwab,2024-12-28,19727650.09,19957116.76,25075652.93,0.0116,0.2711,0,1
COST,Charles Schwab,2024-12-29,14048972.58,18657865.25,13191850.54,0.3281,0.061,1,0
COST,Vanguard,2024-01-01,2423978.42,3114790.39,1256552.55,0.285,0.4816,1,1
COST,Vanguard,2024-01-03,6586612.25,7450295.66,3779987.23,0.1311,0.4261,3,2
COST,Vanguard,2024-01-05,127611213.24,126232341.97,129439525.72,0.0108,0.0143,1,1
COST,Vanguard,2024-01-11,-102625664.28,-103299472.46,-99476227.42,-0.0066,-0.0307,1,1
COST,Vanguard,2024-01-14,-213150068.86,-218274911.59,-215236354.53,-0.024,-0.0098,1,1
COST,Vanguard,2024-01-16,50756498.57,58813301.61,57470377.6,0.1587,0.1323,3,3
COST,Vanguard,2024-01-17,148274273.22,150867006.21,146688897.11,0.0175,0.0107,0,1
COST,Vanguard,2024-01-19,-88606923.74,-92664011.75,-88989427.94,-0.0458,-0.0043,1,1
COST,Vanguard,2024-01-22,20882262.15,23944755.94,21505078.56,0.1467,0.0298,1,0
COST,Vanguard,2024-01-23,101284505.68,106750342.43,106145836.48,0.054,0.048,1,1
COST,Vanguard,2024-01-24,8883214.86,13797032.77,7872462.5,0.5532,0.1138,1,1
COST,Vanguard,2024-01-26,-29281051.03,-30121002.25,-24880129.3,-0.0287,-0.1503,0,1
COST,Vanguard,2024-02-01,124512136.77,123435466.84,124624170.11,0.0086,0.0009,1,0
COST,Vanguard,2024-02-03,4445793.15,2790611.96,4208360.45,0.3723,0.0534,1,0
COST,Vanguard,2024-02-04,45685655.85,51714599.35,47040086.31,0.132,0.0296,1,0
COST,Vanguard,2024-02-06,9183664.91,11375272.78,6909722.64,0.2386,0.2476,1,1
COST,Vanguard,2024-02-10,25091933.86,29719083.11,23657238.58,0.1844,0.0572,1,0
COST,Vanguard,2024-02-11,10477363.36,10787151.81,13876138.17,0.0296,0.3244,0,1
COST,Vanguard,2024-02-12,19824321.54,22472888.66,20350359.1,0.1336,0.0265,1,0
COST,Vanguard,2024-02-13,-20741247.15,-14381213.09,-22855236.97,-0.3066,-0.1019,1,0
COST,Vanguard,2024-02-15,-9157713.85,-8581908.59,-13183101.31,-0.0629,-0.4396,0,1
COST,Vanguard,2024-02-16,-88452539.15,-87838942.46,-82847245.52,-0.0069,-0.0634,0,1
COST,Vanguard,2024-02-17,-105120078.02,-103299473.72,-102327648.23,-0.0173,-0.0266,1,1
COST,Vanguard,2024-02-20,71841193.35,68734616.38,72920809.15,0.0432,0.015,1,1
COST,Vanguard,2024-02-21,74726959.17,72714038.37,73279954.2,0.0269,0.0194,1,1
COST,Vanguard,2024-02-26,-121441167.18,-121959468.81,-119986129.59,-0.0043,-0.012,1,1
COST,Vanguard,2024-02-27,-66131251.54,-68115463.89,-68622942.73,-0.03,-0.0377,1,0
COST,Vanguard,2024-03-05,-82569406.93,-81258909.83,-80536165.74,-0.0159,-0.0246,0,1
COST,Vanguard,2024-03-06,28033691.34,31967599.39,27381613.25,0.1403,0.0233,1,0
COST,Vanguard,2024-03-07,-122901530.11,-121531291.31,-123951805.82,-0.0111,-0.0085,1,1
COST,Vanguard,2024-03-13,13021792.32,16222516.02,15719638.53,0.2458,0.2072,1,1
COST,Vanguard,2024-03-16,-174459665.68,-172144449.56,-173762004.75,-0.0133,-0.004,1,1
COST,Vanguard,2024-03-23,24873318.47,19091659.81,26894404.1,0.2324,0.0813,1,0
COST,Vanguard,2024-03-26,14968301.2,17209479.49,16209567.89,0.1497,0.0829,1,0
COST,Vanguard,2024-03-27,1943269.62,1343847.34,2662307.24,0.3085,0.37,1,3
COST,Vanguard,2024-03-29,96809154.01,108113430.39,101136434.61,0.1168,0.0447,1,0
COST,Vanguard,2024-04-04,2799316.41,5774295.91,-95557.97,1.0628,1.0341,1,1
COST,Vanguard,2024-04-06,89243045.1,91566825.59,90707309.59,0.026,0.0164,1,1
COST,Vanguard,2024-04-13,-146886259.13,-146517926.86,-141851743.34,-0.0025,-0.0343,0,1
COST,Vanguard,2024-04-14,60928905.84,54456776.98,62823422.54,0.1062,0.0311,1,0
COST,Vanguard,2024-04-15,-7001509.54,-8795187.99,-7897590.8,-0.2562,-0.128,2,2
COST,Vanguard,2024-04-16,121737973.41,127160537.7,126274740.96,0.0445,0.0373,1,1
COST,Vanguard,2024-04-18,-61926918.79,-58993156.83,-60348577.21,-0.0474,-0.0255,1,1
COST,Vanguard,2024-04-20,37108591.48,37280444.27,38046901.81,0.0046,0.0253,0,1
COST,Vanguard,2024-04-21,-165851622.19,-159935531.79,-167848419.07,-0.0357,-0.012,1,0
COST,Vanguard,2024-04-23,9721271.11,13380246.17,10560540.38,0.3764,0.0863,1,0
COST,Vanguard,2024-04-24,-211179305.09,-211577620.28,-211997542.12,-0.0019,-0.0039,1,0
COST,Vanguard,2024-04-27,21280108.19,20738624.82,23260007.97,0.0254,0.093,1,0
COST,Vanguard,2024-05-02,-174507915.01,-170957012.93,-171914295.53,-0.0203,-0.0149,1,1
COST,Vanguard,2024-05-05,-11112051.07,-10496412.96,-9326473.52,-0.0554,-0.1607,1,1
COST,Vanguard,2024-05-08,-102000755.88,-98610411.22,-100700764.57,-0.0332,-0.0127,1,1
COST,Vanguard,2024-05-09,221558491.49,221020813.5,221538940.83,0.0024,0.0001,1,1
COST,Vanguard,2024-05-11,-95088064.67,-92614565.91,-95699747.77,-0.026,-0.0064,1,0
COST,Vanguard,2024-05-14,134183562.7,134729378.67,135049325.02,0.0041,0.0065,1,1
COST,Vanguard,2024-05-18,-122314240.31,-118196958.49,-120040667.23,-0.0337,-0.0186,1,1
COST,Vanguard,2024-05-19,156417655.23,157570199.85,157345851.69,0.0074,0.0059,1,1
COST,Vanguard,2024-05-26,68363486.73,70139253.24,68667536.11,0.026,0.0044,1,0
COST,Vanguard,2024-05-29,27012432.09,22872231.93,24598548.42,0.1533,0.0894,1,0
COST,Vanguard,2024-05-31,40604492.61,38339549.19,39764713.27,0.0558,0.0207,1,1
COST,Vanguard,2024-06-02,-131624097.98,-130439555.07,-129127405.82,-0.009,-0.019,1,1
COST,Vanguard,2024-06-03,31542538.61,35358279.71,30675736.15,0.121,0.0275,1,0
COST,Vanguard,2024-06-05,-200375199.96,-198879301.33,-192070937.91,-0.0075,-0.0414,1,1
COST,Vanguard,2024-06-09,2466732.64,4340357.5,-24212.89,0.7596,1.0098,1,1
COST,Vanguard,2024-06-11,80233769.15,84219071.86,92395587.74,0.0497,0.1516,0,2
COST,Vanguard,2024-06-15,-111375606.77,-107972346.01,-113864466.32,-0.0306,-0.0223,1,0
COST,Vanguard,2024-06-17,-148115042.99,-139707065.07,-145953953.99,-0.0568,-0.0146,1,0
COST,Vanguard,2024-06-18,-88588080.49,-85007695.69,-82288380.1,-0.0404,-0.0711,1,1
COST,Vanguard,2024-06-20,69386298.51,69599945.1,67361493.08,0.0031,0.0292,1,0
COST,Vanguard,2024-06-21,-68478171.06,-64272116.7,-64383635.41,-0.0614,-0.0598,1,1
COST,Vanguard,2024-06-22,108709951.12,106838361.9,107043021.5,0.0172,0.0153,0,1
COST,Vanguard,2024-06-23,-158541219.34,-153446697.12,-154844762.54,-0.0321,-0.0233,1,1
COST,Vanguard,2024-06-27,-23558580.82,-22453889.66,-20922842.29,-0.0469,-0.1119,0,1
COST,Vanguard,2024-06-30,-37966453.15,-38887470.81,-40475940.7,-0.0243,-0.0661,0,1
COST,Vanguard,2024-07-01,82164350.36,81542723.22,90440115.63,0.0076,0.1007,0,1
COST,Vanguard,2024-07-04,32989884.61,29005738.35,32383741.36,0.1208,0.0184,1,0
COST,Vanguard,2024-07-13,100885801.5,98268262.26,102308903.63,0.0259,0.0141,1,1
COST,Vanguard,2024-07-15,12444777.98,15253892.2,16219820.26,0.2257,0.3033,1,1
COST,Vanguard,2024-07-17,29132504.93,32204397.14,25435647.84,0.1054,0.1269,1,1
COST,Vanguard,2024-07-19,130407125.14,140252787.81,134085334.16,0.0755,0.0282,1,1
COST,Vanguard,2024-07-24,65536053.7,67662980.54,67427888.68,0.0325,0.0289,1,0
COST,Vanguard,2024-07-26,205748926.24,210734452.81,216705547.66,0.0242,0.0533,1,1
COST,Vanguard,2024-07-27,-640151.11,4649429.45,-4709911.07,-8.263,-6.3575,1,1
COST,Vanguard,2024-07-28,17346684.65,18585609.88,15107847.5,0.0714,0.1291,0,1
COST,Vanguard,2024-07-30,-173952413.91,-170847542.67,-173009080.25,-0.0178,-0.0054,1,1
COST,Vanguard,2024-08-01,9385880.47,10295996.72,10701285.4,0.097,0.1401,0,1
COST,Vanguard,2024-08-03,26800374.64,28413818.75,27775472.08,0.0602,0.0364,0,1
COST,Vanguard,2024-08-06,11048976.89,9488459.23,11293500.45,0.1412,0.0221,1,0
COST,Vanguard,2024-08-08,-148517101.62,-145426990.15,-147670645.86,-0.0208,-0.0057,1,0
COST,Vanguard,2024-08-09,-1234143.12,3993391.08,-2666748.59,-4.2358,-1.1608,1,0
COST,Vanguard,2024-08-18,-5054843.43,-4931636.21,-1944012.36,-0.0244,-0.6154,0,1
COST,Vanguard,2024-08-23,14946161.77,13308310.35,15136684.44,0.1096,0.0127,1,0
COST,Vanguard,2024-08-24,-121421158.39,-120387940.76,-121058158.19,-0.0085,-0.003,0,1
COST,Vanguard,2024-08-25,-117879168.57,-116151926.4,-117184085.65,-0.0147,-0.0059,1,1
COST,Vanguard,2024-08-26,55671036.2,56840321.13,49668591.24,0.021,0.1078,0,1
COST,Vanguard,2024-08-27,2252474.22,2222159.83,2457712.68,0.0135,0.0911,0,2
COST,Vanguard,2024-08-29,8032770.34,10544279.75,9092106.01,0.3127,0.1319,1,1
COST,Vanguard,2024-09-01,832255.82,5458278.93,1146763.31,5.5584,0.3779,1,1
COST,Vanguard,2024-09-02,46595.78,79949.71,9637635.63,0.7158,205.8349,1,1
COST,Vanguard,2024-09-06,-62415155.51,-55908159.87,-60518285.18,-0.1043,-0.0304,1,0
COST,Vanguard,2024-09-10,90089334.07,90249830.64,92019514.62,0.0018,0.0214,1,0
COST,Vanguard,2024-09-15,-105927033.76,-103151791.03,-104556837.72,-0.0262,-0.0129,1,1
COST,Vanguard,2024-09-16,-142332296.61,-151120280.96,-138627532.46,-0.0617,-0.026,1,1
COST,Vanguard,2024-09-20,156417360.11,156618665.28,156926658.71,0.0013,0.0033,1,1
COST,Vanguard,2024-09-22,14039719.46,14651278.46,16381742.87,0.0436,0.1668,0,1
COST,Vanguard,2024-09-24,-117532199.08,-117951146.41,-116348452.0,-0.0036,-0.0101,1,1
COST,Vanguard,2024-09-25,6079400.24,5969440.85,454670.74,0.0181,0.9252,0,1
COST,Vanguard,2024-09-29,12948201.56,19832586.59,6761655.93,0.5317,0.4778,1,1
COST,Vanguard,2024-09-30,80935603.91,83470734.99,79729849.62,0.0313,0.0149,0,1
COST,Vanguard,2024-10-03,21385728.54,26861773.57,16474411.75,0.2561,0.2297,3,2
COST,Vanguard,2024-10-05,-12102793.71,-12007522.68,-12216855.57,-0.0079,-0.0094,1,1
COST,Vanguard,2024-10-07,131401054.05,131839130.46,132522976.69,0.0033,0.0085,1,1
COST,Vanguard,2024-10-09,17612188.87,16833370.47,14717900.48,0.0442,0.1643,0,2
COST,Vanguard,2024-10-11,199495060.8,199261400.35,200014350.11,0.0012,0.0026,1,0
COST,Vanguard,2024-10-13,-134865165.65,-136833197.32,-127048329.93,-0.0146,-0.058,0,1
COST,Vanguard,2024-10-14,-42638219.76,-43240771.51,-42021003.26,-0.0141,-0.0145,0,1
COST,Vanguard,2024-10-15,37932571.35,37609306.6,42867308.84,0.0085,0.1301,0,1
COST,Vanguard,2024-10-16,35682008.32,32910581.82,45364960.91,0.0777,0.2714,0,1
COST,Vanguard,2024-10-17,111591350.65,112661683.1,112151234.42,0.0096,0.005,0,1
COST,Vanguard,2024-10-20,18364613.73,19669731.02,15136365.62,0.0711,0.1758,0,2
COST,Vanguard,2024-10-21,8690666.2,9378436.89,9921246.8,0.0791,0.1416,2,3
COST,Vanguard,2024-10-30,-65347528.95,-65234828.68,-62400873.63,-0.0017,-0.0451,0,1
COST,Vanguard,2024-10-31,178815123.24,177565593.51,177772926.75,0.007,0.0058,1,1
COST,Vanguard,2024-11-03,12066770.65,10487193.24,14620315.1,0.1309,0.2116,2,2
COST,Vanguard,2024-11-04,25541252.71,28462853.99,25174501.88,0.1144,0.0144,1,0
COST,Vanguard,2024-11-05,215955399.35,214365175.65,219164817.15,0.0074,0.0149,1,0
COST,Vanguard,2024-11-10,99824994.29,100626216.7,104334023.65,0.008,0.0452,0,1
COST,Vanguard,2024-11-12,215443408.46,217871355.16,216213806.49,0.0113,0.0036,1,1
COST,Vanguard,2024-11-13,-101526889.95,-99374490.46,-100678064.65,-0.0212,-0.0084,1,1
COST,Vanguard,2024-11-14,40944262.76,41604035.41,47854532.4,0.0161,0.1688,0,1
COST,Vanguard,2024-11-15,214404614.73,211766483.85,214999486.8,0.0123,0.0028,1,1
COST,Vanguard,2024-11-17,-152243674.07,-152656680.73,-155895960.56,-0.0027,-0.024,0,1
COST,Vanguard,2024-11-18,149468333.27,150288044.19,148859799.43,0.0055,0.0041,0,1
COST,Vanguard,2024-11-20,-48034964.51,-50622578.82,-50209297.08,-0.0539,-0.0453,0,1
COST,Vanguard,2024-11-26,126258930.77,123560962.05,127411272.94,0.0214,0.0091,1,1
COST,Vanguard,2024-11-27,94332596.24,92075478.74,94073192.21,0.0239,0.0027,1,1
COST,Vanguard,2024-11-29,-149461965.93,-153249388.62,-153324283.97,-0.0253,-0.0258,1,1
COST,Vanguard,2024-11-30,-82466374.55,-84792432.06,-81531983.78,-0.0282,-0.0113,0,1
COST,Vanguard,2024-12-01,-18858018.1,-11936797.9,-20929250.15,-0.367,-0.1098,1,0
COST,Vanguard,2024-12-03,-18666494.21,-22898090.45,-16886363.38,-0.2267,-0.0954,0,1
COST,Vanguard,2024-12-05,35028435.05,31174574.78,33338349.3,0.11,0.0482,1,0
COST,Vanguard,2024-12-06,-193919431.73,-193449800.74,-195331765.07,-0.0024,-0.0073,1,1
COST,Vanguard,2024-12-07,116509241.17,120198464.54,117849237.14,0.0317,0.0115,1,1
COST,Vanguard,2024-12-09,152000379.07,153005263.0,153394833.94,0.0066,0.0092,0,1
COST,Vanguard,2024-12-10,47765028.58,51199989.95,44091071.33,0.0719,0.0769,1,1
COST,Vanguard,2024-12-11,58814150.36,57005167.09,60195334.82,0.0308,0.0235,1,0
COST,Vanguard,2024-12-14,-109886543.32,-107677532.29,-106330894.17,-0.0201,-0.0324,1,1
COST,Vanguard,2024-12-16,-1918952.91,-5804182.64,-1482918.87,-2.0247,-0.2272,1,0
COST,Vanguard,2024-12-19,-66262088.78,-65956558.04,-63716996.52,-0.0046,-0.0384,0,1
COST,Vanguard,2024-12-25,216325344.7,216712513.98,217727446.38,0.0018,0.0065,1,1
COST,Vanguard,2024-12-30,-162731943.87,-163794888.64,-165029129.25,-0.0065,-0.0141,0,1
COST,Vanguard,2024-12-31,167023673.31,165125814.49,163824217.57,0.0114,0.0192,1,1
COST,BlackRock,2024-01-01,12040602.96,12266392.21,14333977.63,0.0188,0.1905,1,3
COST,BlackRock,2024-01-02,973387.27,1648465.73,-1501317.04,0.6935,2.5424,3,3
COST,BlackRock,2024-01-03,-1272266.12,-1370006.74,5672596.76,-0.0768,-5.4587,2,2
COST,BlackRock,2024-01-04,-31180247.65,-29570480.05,-28279837.97,-0.0516,-0.093,1,1
COST,BlackRock,2024-01-05,13638997.23,16134148.41,13076456.56,0.1829,0.0412,2,1
COST,BlackRock,2024-01-06,-25320286.67,-25095746.32,-20824440.64,-0.0089,-0.1776,1,1
COST,BlackRock,2024-01-07,40536751.05,38934982.03,42758935.84,0.0395,0.0548,1,2
COST,BlackRock,2024-01-08,28671672.52,28631731.57,28363420.61,0.0014,0.0108,0,1
COST,BlackRock,2024-01-09,33061872.27,33914360.42,32030867.95,0.0258,0.0312,1,1
COST,BlackRock,2024-01-10,21744298.15,22534566.27,17857312.59,0.0363,0.1788,0,2
COST,BlackRock,2024-01-11,2975670.18,5744713.16,13768124.12,0.9306,3.6269,3,3
COST,BlackRock,2024-01-12,-28511517.29,-24286113.58,-26396286.21,-0.1482,-0.0742,1,2
COST,BlackRock,2024-01-13,5153644.01,6534445.31,6822370.02,0.2679,0.3238,3,3
COST,BlackRock,2024-01-14,-8764635.24,-12757138.44,-5793594.23,-0.4555,-0.339,1,1
COST,BlackRock,2024-01-15,28629097.08,30114048.25,32077325.23,0.0519,0.1204,2,3
COST,BlackRock,2024-01-16,-4972969.44,-1566243.47,-7145405.07,-0.685,-0.4368,1,1
COST,BlackRock,2024-01-17,12810213.83,13394397.65,13131062.95,0.0456,0.025,0,1
COST,BlackRock,2024-01-18,3628805.25,8861056.85,7774454.3,1.4419,1.1424,2,2
COST,BlackRock,2024-01-19,17505822.79,15439391.37,16401969.46,0.118,0.0631,1,1
COST,BlackRock,2024-01-20,11855825.24,15223122.81,7109548.53,0.284,0.4003,2,2
COST,BlackRock,2024-01-21,15692024.31,19249706.75,13592031.88,0.2267,0.1338,3,2
COST,BlackRock,2024-01-22,-6317981.34,-6612903.61,-11234126.46,-0.0467,-0.7781,0,2
COST,BlackRock,2024-01-23,3669359.06,5674297.78,4792779.59,0.5464,0.3062,3,1
COST,BlackRock,2024-01-24,-8894023.68,-7905097.84,-8118750.84,-0.1112,-0.0872,2,2
COST,BlackRock,2024-01-25,-32903753.75,-36294303.39,-33722705.56,-0.103,-0.0249,2,1
COST,BlackRock,2024-01-26,7414883.84,8727278.58,6609235.5,0.177,0.1087,1,1
COST,BlackRock,2024-01-27,-25351037.93,-26693378.93,-18710829.52,-0.053,-0.2619,2,1
COST,BlackRock,2024-01-28,16172678.33,15333342.86,18502818.4,0.0519,0.1441,1,3
COST,BlackRock,2024-01-29,-9954605.11,-4558980.42,-7305073.69,-0.542,-0.2662,2,2
COST,BlackRock,2024-01-30,8479909.26,5966326.64,10240857.51,0.2964,0.2077,2,3
COST,BlackRock,2024-02-01,18721013.13,19062256.68,16913512.5,0.0182,0.0965,1,2
COST,BlackRock,2024-02-02,-40123537.71,-38181795.0,-41105843.44,-0.0484,-0.0245,1,1
COST,BlackRock,2024-02-03,-25941870.9,-25402596.05,-27821204.49,-0.0208,-0.0724,1,1
COST,BlackRock,2024-02-04,-38329349.41,-38644642.07,-37649304.99,-0.0082,-0.0177,1,1
COST,BlackRock,2024-02-05,6709911.8,9820313.9,3635236.79,0.4636,0.4582,2,2
COST,BlackRock,2024-02-06,-19595958.04,-20352740.44,-17342691.49,-0.0386,-0.115,2,1
COST,BlackRock,2024-02-07,5605287.94,3164865.27,8412219.48,0.4354,0.5008,3,3
COST,BlackRock,2024-02-08,22060360.66,27089817.51,25174205.22,0.228,0.1412,3,3
COST,BlackRock,2024-02-09,-32479172.61,-29011185.1,-34720703.6,-0.1068,-0.069,1,1
COST,BlackRock,2024-02-10,9804363.77,12656632.21,10010143.27,0.2909,0.021,3,0
COST,BlackRock,2024-02-11,7427463.14,8189692.98,7218069.12,0.1026,0.0282,3,0
COST,BlackRock,2024-02-12,489511.33,2655852.12,751236.58,4.4255,0.5347,1,1
COST,BlackRock,2024-02-13,29641255.54,30986941.98,27828679.07,0.0454,0.0612,0,1
COST,BlackRock,2024-02-14,13899572.15,15494950.45,11893635.72,0.1148,0.1443,1,3
COST,BlackRock,2024-02-15,26163903.78,25573312.2,33022539.17,0.0226,0.2621,1,3
COST,BlackRock,2024-02-16,-30292373.36,-31226426.71,-34217810.95,-0.0308,-0.1296,1,1
COST,BlackRock,2024-02-17,12774282.2,12223111.32,13188009.86,0.0431,0.0324,1,2
COST,BlackRock,2024-02-18,-6831751.02,-2982397.78,-7253082.56,-0.5635,-0.0617,1,2
COST,BlackRock,2024-02-19,13996391.7,13564445.36,12355643.97,0.0309,0.1172,0,2
COST,BlackRock,2024-02-20,1469801.06,1756123.99,-2094582.09,0.1948,2.4251,1,3
COST,BlackRock,2024-02-21,27583416.55,25719392.47,26780249.31,0.0676,0.0291,1,1
COST,BlackRock,2024-02-22,40309749.16,39494221.94,44078321.27,0.0202,0.0935,1,1
COST,BlackRock,2024-02-23,-891488.41,-2390740.28,-704708.67,-1.6817,-0.2095,0,1
COST,BlackRock,2024-02-24,32536645.83,36038475.17,28893705.43,0.1076,0.112,3,2
COST,BlackRock,2024-02-25,7537351.38,7464610.88,7420821.88,0.0097,0.0155,0,1
COST,BlackRock,2024-02-26,18369024.58,16582396.37,18639756.22,0.0973,0.0147,1,2
COST,BlackRock,2024-02-27,201654.18,-1051443.75,-700261.58,6.2141,4.4726,2,1
COST,BlackRock,2024-02-28,19711488.48,20547288.76,18502447.86,0.0424,0.0613,1,1
COST,BlackRock,2024-02-29,-23431827.55,-26244138.39,-21112666.58,-0.12,-0.099,0,1
COST,BlackRock,2024-03-01,-28106536.52,-26856423.11,-32300793.98,-0.0445,-0.1492,1,2
COST,BlackRock,2024-03-02,30602583.87,30996006.37,30097411.86,0.0129,0.0165,1,1
COST,BlackRock,2024-03-03,-16888237.63,-13329923.96,-16878525.87,-0.2107,-0.0006,1,1
COST,BlackRock,2024-03-04,-28765836.65,-28509538.25,-29412060.9,-0.0089,-0.0225,0,1
COST,BlackRock,2024-03-05,2459588.96,6901685.64,-314012.64,1.806,1.1277,2,3
COST,BlackRock,2024-03-06,24073633.44,26645989.1,27712271.56,0.1069,0.1511,3,3
COST,BlackRock,2024-03-07,7740387.79,7047718.1,9014151.19,0.0895,0.1646,2,3
COST,BlackRock,2024-03-08,-37428459.12,-32116061.71,-38264368.07,-0.1419,-0.0223,1,1
COST,BlackRock,2024-03-09,-37952580.08,-33425406.71,-38589678.19,-0.1193,-0.0168,1,2
COST,BlackRock,2024-03-10,-16368121.49,-20780510.06,-13771337.38,-0.2696,-0.1586,1,1
COST,BlackRock,2024-03-11,26176908.37,32458408.38,28902145.75,0.24,0.1041,2,1
COST,BlackRock,2024-03-12,13344923.76,16633026.91,11244148.81,0.2464,0.1574,2,3
COST,BlackRock,2024-03-13,-8095254.86,-4917264.1,-8620955.78,-0.3926,-0.0649,2,0
COST,BlackRock,2024-03-14,38795923.83,37045170.37,37847256.22,0.0451,0.0245,1,1
COST,BlackRock,2024-03-15,29766918.33,31909827.5,31072497.83,0.072,0.0439,2,0
COST,BlackRock,2024-03-16,15743631.57,15215400.67,12752287.44,0.0336,0.19,1,2
COST,BlackRock,2024-03-17,21093649.43,18855840.98,19747347.23,0.1061,0.0638,2,1
COST,BlackRock,2024-03-18,-19043960.57,-20400163.58,-14067415.6,-0.0712,-0.2613,0,1
COST,BlackRock,2024-03-19,-20396246.42,-22699200.32,-14322220.91,-0.1129,-0.2978,2,1
COST,BlackRock,2024-03-20,-10049132.41,-10365494.05,-14155790.4,-0.0315,-0.4087,2,2
COST,BlackRock,2024-03-21,5736967.19,4382365.59,4381405.18,0.2361,0.2363,1,1
COST,BlackRock,2024-03-22,24427731.31,23995061.1,28805884.25,0.0177,0.1792,1,3
COST,BlackRock,2024-03-23,-31834670.83,-31784038.09,-29879187.02,-0.0016,-0.0614,1,1
COST,BlackRock,2024-03-25,-17157472.38,-17754843.19,-17876491.72,-0.0348,-0.0419,2,0
COST,BlackRock,2024-03-26,2138542.91,3636989.87,-430138.14,0.7007,1.2011,3,3
COST,BlackRock,2024-03-27,3556116.92,5516171.26,14352860.68,0.5512,3.0361,1,2
COST,BlackRock,2024-03-28,39801123.71,39470408.28,48506282.85,0.0083,0.2187,1,3
COST,BlackRock,2024-03-29,16068810.09,14725733.1,15233593.58,0.0836,0.052,2,2
COST,BlackRock,2024-03-30,-22152769.54,-20335407.77,-17759095.45,-0.082,-0.1983,1,1
COST,BlackRock,2024-03-31,-4202299.72,-824810.26,-3989980.53,-0.8037,-0.0505,1,0
COST,BlackRock,2024-04-01,-31880731.68,-32559021.46,-29548686.19,-0.0213,-0.0731,0,1
COST,BlackRock,2024-04-02,-26462343.94,-25671833.18,-32913437.44,-0.0299,-0.2438,1,2
COST,BlackRock,2024-04-03,-12247577.17,-11593298.73,-10491970.19,-0.0534,-0.1433,1,1
COST,BlackRock,2024-04-04,203654.6,2997199.2,764252.88,13.7171,2.7527,2,2
COST,BlackRock,2024-04-05,-5329089.78,-6146353.94,-7855946.46,-0.1534,-0.4742,0,1
COST,BlackRock,2024-04-06,15729627.12,15639803.98,20149991.56,0.0057,0.281,1,3
COST,BlackRock,2024-04-07,8605943.77,9095607.46,6665325.35,0.0569,0.2255,0,2
COST,BlackRock,2024-04-09,-5976998.52,-5558133.14,-3499455.92,-0.0701,-0.4145,1,2
COST,BlackRock,2024-04-10,-4763900.16,-3358181.56,-4337683.54,-0.2951,-0.0895,1,0
COST,BlackRock,2024-04-11,-897004.18,-759352.27,892829.79,-0.1535,-1.9953,2,2
COST,BlackRock,2024-04-12,-7947341.9,-2471870.56,-8696741.39,-0.689,-0.0943,2,2
COST,BlackRock,2024-04-13,-19469173.56,-18126261.32,-19425188.53,-0.069,-0.0023,1,0
COST,BlackRock,2024-04-14,19472867.03,28193240.7,23137337.31,0.4478,0.1882,3,3
